Unnamed: 0,Collection,BrandLine,Material,StyleCode,GridValue,Style,Region,Size,Color,Month,Demand,Color_Base,Color_Finish,Is_Multicolor,OpticalOrSun,BrandName,Brand_Tier,Lookalike_ID,Date,Glasses,Sunglasses,Glasses_3m_avg,Sunglasses_3m_avg,Glasses_pct_change,Sunglasses_pct_change,Trend_acetate_frame_glasses,Trend_Calvin_Klein_frames,Trend_FSA_glasses,Trend_metal_frame_glasses,Trend_Lacoste_frames,Trend_Nike_frames
2455,KO,NIKE OPTICAL,40698,NIKE 5019,4715422,NIKE 5019/47/MATTE M,AMER,47,MATTE M,2024-04,171.0,blue,matte,0.0,Optical,Nike,Sport,Nike_blue_40698,2024-04-01,100,31,50.0,20.0,-55.00%,-3.23%,0,63,22,35,81,63
2456,KO,NIKE OPTICAL,40698,NIKE 5019,4715422,NIKE 5019/47/MATTE M,AMER,47,MATTE M,2024-05,137.0,blue,matte,0.0,Optical,Nike,Sport,Nike_blue_40698,2024-05-01,45,30,67.0,25.0,4.44%,6.67%,18,70,18,41,48,57
2457,KO,NIKE OPTICAL,40698,NIKE 5019,4715422,NIKE 5019/47/MATTE M,AMER,47,MATTE M,2024-06,156.0,blue,matte,0.0,Optical,Nike,Sport,Nike_blue_40698,2024-06-01,47,32,66.0,29.0,-2.13%,-9.38%,20,85,21,42,37,60
2458,KO,NIKE OPTICAL,40698,NIKE 5019,4715422,NIKE 5019/47/MATTE M,AMER,47,MATTE M,2024-07,140.0,blue,matte,0.0,Optical,Nike,Sport,Nike_blue_40698,2024-07-01,46,29,64.0,31.0,2.17%,-13.79%,0,80,18,39,70,62
2459,KO,NIKE OPTICAL,40698,NIKE 5019,4715422,NIKE 5019/47/MATTE M,AMER,47,MATTE M,2024-08,166.0,blue,matte,0.0,Optical,Nike,Sport,Nike_blue_40698,2024-08-01,47,25,46.0,30.0,-2.13%,-20.00%,18,75,20,48,63,55
2472,KO,NIKE OPTICAL,40698,NIKE 5019,4715508,NIKE 5019/47/MATTE G,AMER,47,MATTE G,2023-09,33.0,grey,matte,0.0,Optical,Nike,Sport,Nike_grey_40698,2023-09-01,40,24,41.0,31.0,20.00%,-20.83%,0,65,19,35,78,60
2473,KO,NIKE OPTICAL,40698,NIKE 5019,4715508,NIKE 5019/47/MATTE G,AMER,47,MATTE G,2023-10,43.0,grey,matte,0.0,Optical,Nike,Sport,Nike_grey_40698,2023-10-01,48,19,40.0,27.0,-10.42%,0.00%,12,70,24,37,63,58
2474,KO,NIKE OPTICAL,40698,NIKE 5019,4715508,NIKE 5019/47/MATTE G,AMER,47,MATTE G,2023-11,49.0,grey,matte,0.0,Optical,Nike,Sport,Nike_grey_40698,2023-11-01,43,19,42.0,23.0,6.98%,0.00%,17,60,41,33,63,73
2475,KO,NIKE OPTICAL,40698,NIKE 5019,4715508,NIKE 5019/47/MATTE G,AMER,47,MATTE G,2023-12,39.0,grey,matte,0.0,Optical,Nike,Sport,Nike_grey_40698,2023-12-01,46,19,44.0,21.0,2.17%,-15.79%,14,90,57,32,78,93
2476,KO,NIKE OPTICAL,40698,NIKE 5019,4715508,NIKE 5019/47/MATTE G,AMER,47,MATTE G,2024-01,62.0,grey,matte,0.0,Optical,Nike,Sport,Nike_grey_40698,2024-01-01,47,16,46.0,19.0,2.13%,18.75%,20,75,35,39,67,67
2477,KO,NIKE OPTICAL,40698,NIKE 5019,4715508,NIKE 5019/47/MATTE G,AMER,47,MATTE G,2024-02,64.0,grey,matte,0.0,Optical,Nike,Sport,Nike_grey_40698,2024-02-01,48,19,45.0,18.0,12.50%,31.58%,0,80,28,40,85,66
2478,KO,NIKE OPTICAL,40698,NIKE 5019,4715508,NIKE 5019/47/MATTE G,AMER,47,MATTE G,2024-03,51.0,grey,matte,0.0,Optical,Nike,Sport,Nike_grey_40698,2024-03-01,54,25,47.0,18.0,85.19%,24.00%,0,63,27,35,30,62
2479,KO,NIKE OPTICAL,40698,NIKE 5019,4715508,NIKE 5019/47/MATTE G,AMER,47,MATTE G,2024-04,63.0,grey,matte,0.0,Optical,Nike,Sport,Nike_grey_40698,2024-04-01,100,31,50.0,20.0,-55.00%,-3.23%,0,63,22,35,81,63
2480,KO,NIKE OPTICAL,40698,NIKE 5019,4715508,NIKE 5019/47/MATTE G,AMER,47,MATTE G,2024-05,39.0,grey,matte,0.0,Optical,Nike,Sport,Nike_grey_40698,2024-05-01,45,30,67.0,25.0,4.44%,6.67%,18,70,18,41,48,57
2481,KO,NIKE OPTICAL,40698,NIKE 5019,4715508,NIKE 5019/47/MATTE G,AMER,47,MATTE G,2024-06,50.0,grey,matte,0.0,Optical,Nike,Sport,Nike_grey_40698,2024-06-01,47,32,66.0,29.0,-2.13%,-9.38%,20,85,21,42,37,60
2482,KO,NIKE OPTICAL,40698,NIKE 5019,4715508,NIKE 5019/47/MATTE G,AMER,47,MATTE G,2024-07,35.0,grey,matte,0.0,Optical,Nike,Sport,Nike_grey_40698,2024-07-01,46,29,64.0,31.0,2.17%,-13.79%,0,80,18,39,70,62
2483,KO,NIKE OPTICAL,40698,NIKE 5019,4715508,NIKE 5019/47/MATTE G,AMER,47,MATTE G,2024-08,45.0,grey,matte,0.0,Optical,Nike,Sport,Nike_grey_40698,2024-08-01,47,25,46.0,30.0,-2.13%,-20.00%,18,75,20,48,63,55
4440,KO,NIKE OPTICAL,NK5036,NIKE 5036,4717003,NIKE 5036/47/Black/C,AMER,47,Black/C,2023-09,30.0,black,shiny,1.0,Optical,Nike,Sport,Nike_black_NK5036,2023-09-01,40,24,41.0,31.0,20.00%,-20.83%,0,65,19,35,78,60
4441,KO,NIKE OPTICAL,NK5036,NIKE 5036,4717003,NIKE 5036/47/Black/C,AMER,47,Black/C,2023-10,19.0,black,shiny,1.0,Optical,Nike,Sport,Nike_black_NK5036,2023-10-01,48,19,40.0,27.0,-10.42%,0.00%,12,70,24,37,63,58
4442,KO,NIKE OPTICAL,NK5036,NIKE 5036,4717003,NIKE 5036/47/Black/C,AMER,47,Black/C,2023-11,23.0,black,shiny,1.0,Optical,Nike,Sport,Nike_black_NK5036,2023-11-01,43,19,42.0,23.0,6.98%,0.00%,17,60,41,33,63,73
4443,KO,NIKE OPTICAL,NK5036,NIKE 5036,4717003,NIKE 5036/47/Black/C,AMER,47,Black/C,2023-12,20.0,black,shiny,1.0,Optical,Nike,Sport,Nike_black_NK5036,2023-12-01,46,19,44.0,21.0,2.17%,-15.79%,14,90,57,32,78,93
4444,KO,NIKE OPTICAL,NK5036,NIKE 5036,4717003,NIKE 5036/47/Black/C,AMER,47,Black/C,2024-01,37.0,black,shiny,1.0,Optical,Nike,Sport,Nike_black_NK5036,2024-01-01,47,16,46.0,19.0,2.13%,18.75%,20,75,35,39,67,67
4445,KO,NIKE OPTICAL,NK5036,NIKE 5036,4717003,NIKE 5036/47/Black/C,AMER,47,Black/C,2024-02,39.0,black,shiny,1.0,Optical,Nike,Sport,Nike_black_NK5036,2024-02-01,48,19,45.0,18.0,12.50%,31.58%,0,80,28,40,85,66
4446,KO,NIKE OPTICAL,NK5036,NIKE 5036,4717003,NIKE 5036/47/Black/C,AMER,47,Black/C,2024-03,34.0,black,shiny,1.0,Optical,Nike,Sport,Nike_black_NK5036,2024-03-01,54,25,47.0,18.0,85.19%,24.00%,0,63,27,35,30,62
4447,KO,NIKE OPTICAL,NK5036,NIKE 5036,4717003,NIKE 5036/47/Black/C,AMER,47,Black/C,2024-04,35.0,black,shiny,1.0,Optical,Nike,Sport,Nike_black_NK5036,2024-04-01,100,31,50.0,20.0,-55.00%,-3.23%,0,63,22,35,81,63
4448,KO,NIKE OPTICAL,NK5036,NIKE 5036,4717003,NIKE 5036/47/Black/C,AMER,47,Black/C,2024-05,27.0,black,shiny,1.0,Optical,Nike,Sport,Nike_black_NK5036,2024-05-01,45,30,67.0,25.0,4.44%,6.67%,18,70,18,41,48,57
4449,KO,NIKE OPTICAL,NK5036,NIKE 5036,4717003,NIKE 5036/47/Black/C,AMER,47,Black/C,2024-06,27.0,black,shiny,1.0,Optical,Nike,Sport,Nike_black_NK5036,2024-06-01,47,32,66.0,29.0,-2.13%,-9.38%,20,85,21,42,37,60
4450,KO,NIKE OPTICAL,NK5036,NIKE 5036,4717003,NIKE 5036/47/Black/C,AMER,47,Black/C,2024-07,20.0,black,shiny,1.0,Optical,Nike,Sport,Nike_black_NK5036,2024-07-01,46,29,64.0,31.0,2.17%,-13.79%,0,80,18,39,70,62
4451,KO,NIKE OPTICAL,NK5036,NIKE 5036,4717003,NIKE 5036/47/Black/C,AMER,47,Black/C,2024-08,31.0,black,shiny,1.0,Optical,Nike,Sport,Nike_black_NK5036,2024-08-01,47,25,46.0,30.0,-2.13%,-20.00%,18,75,20,48,63,55
4464,KO,NIKE OPTICAL,NK5036,NIKE 5036,4717024,NIKE 5036/47/Footbal,AMER,47,Footbal,2023-09,114.0,grey,shiny,0.0,Optical,Nike,Sport,Nike_grey_NK5036,2023-09-01,40,24,41.0,31.0,20.00%,-20.83%,0,65,19,35,78,60
4465,KO,NIKE OPTICAL,NK5036,NIKE 5036,4717024,NIKE 5036/47/Footbal,AMER,47,Footbal,2023-10,104.0,grey,shiny,0.0,Optical,Nike,Sport,Nike_grey_NK5036,2023-10-01,48,19,40.0,27.0,-10.42%,0.00%,12,70,24,37,63,58
4466,KO,NIKE OPTICAL,NK5036,NIKE 5036,4717024,NIKE 5036/47/Footbal,AMER,47,Footbal,2023-11,128.0,grey,shiny,0.0,Optical,Nike,Sport,Nike_grey_NK5036,2023-11-01,43,19,42.0,23.0,6.98%,0.00%,17,60,41,33,63,73
4467,KO,NIKE OPTICAL,NK5036,NIKE 5036,4717024,NIKE 5036/47/Footbal,AMER,47,Footbal,2023-12,81.0,grey,shiny,0.0,Optical,Nike,Sport,Nike_grey_NK5036,2023-12-01,46,19,44.0,21.0,2.17%,-15.79%,14,90,57,32,78,93
4468,KO,NIKE OPTICAL,NK5036,NIKE 5036,4717024,NIKE 5036/47/Footbal,AMER,47,Footbal,2024-01,138.0,grey,shiny,0.0,Optical,Nike,Sport,Nike_grey_NK5036,2024-01-01,47,16,46.0,19.0,2.13%,18.75%,20,75,35,39,67,67
4469,KO,NIKE OPTICAL,NK5036,NIKE 5036,4717024,NIKE 5036/47/Footbal,AMER,47,Footbal,2024-02,160.0,grey,shiny,0.0,Optical,Nike,Sport,Nike_grey_NK5036,2024-02-01,48,19,45.0,18.0,12.50%,31.58%,0,80,28,40,85,66
4470,KO,NIKE OPTICAL,NK5036,NIKE 5036,4717024,NIKE 5036/47/Footbal,AMER,47,Footbal,2024-03,146.0,grey,shiny,0.0,Optical,Nike,Sport,Nike_grey_NK5036,2024-03-01,54,25,47.0,18.0,85.19%,24.00%,0,63,27,35,30,62
4471,KO,NIKE OPTICAL,NK5036,NIKE 5036,4717024,NIKE 5036/47/Footbal,AMER,47,Footbal,2024-04,134.0,grey,shiny,0.0,Optical,Nike,Sport,Nike_grey_NK5036,2024-04-01,100,31,50.0,20.0,-55.00%,-3.23%,0,63,22,35,81,63
4472,KO,NIKE OPTICAL,NK5036,NIKE 5036,4717024,NIKE 5036/47/Footbal,AMER,47,Footbal,2024-05,127.0,grey,shiny,0.0,Optical,Nike,Sport,Nike_grey_NK5036,2024-05-01,45,30,67.0,25.0,4.44%,6.67%,18,70,18,41,48,57
4473,KO,NIKE OPTICAL,NK5036,NIKE 5036,4717024,NIKE 5036/47/Footbal,AMER,47,Footbal,2024-06,97.0,grey,shiny,0.0,Optical,Nike,Sport,Nike_grey_NK5036,2024-06-01,47,32,66.0,29.0,-2.13%,-9.38%,20,85,21,42,37,60
4474,KO,NIKE OPTICAL,NK5036,NIKE 5036,4717024,NIKE 5036/47/Footbal,AMER,47,Footbal,2024-07,87.0,grey,shiny,0.0,Optical,Nike,Sport,Nike_grey_NK5036,2024-07-01,46,29,64.0,31.0,2.17%,-13.79%,0,80,18,39,70,62
4475,KO,NIKE OPTICAL,NK5036,NIKE 5036,4717024,NIKE 5036/47/Footbal,AMER,47,Footbal,2024-08,104.0,grey,shiny,0.0,Optical,Nike,Sport,Nike_grey_NK5036,2024-08-01,47,25,46.0,30.0,-2.13%,-20.00%,18,75,20,48,63,55
4992,KO,NIKE OPTICAL,NK5057,NIKE 5057,4717025,NIKE 5057/47/SMOKE/L,AMER,47,SMOKE/L,2023-09,0.0,grey,shiny,1.0,Optical,Nike,Sport,Nike_grey_NK5057,2023-09-01,40,24,41.0,31.0,20.00%,-20.83%,0,65,19,35,78,60
4993,KO,NIKE OPTICAL,NK5057,NIKE 5057,4717025,NIKE 5057/47/SMOKE/L,AMER,47,SMOKE/L,2023-10,0.0,grey,shiny,1.0,Optical,Nike,Sport,Nike_grey_NK5057,2023-10-01,48,19,40.0,27.0,-10.42%,0.00%,12,70,24,37,63,58
4994,KO,NIKE OPTICAL,NK5057,NIKE 5057,4717025,NIKE 5057/47/SMOKE/L,AMER,47,SMOKE/L,2023-11,0.0,grey,shiny,1.0,Optical,Nike,Sport,Nike_grey_NK5057,2023-11-01,43,19,42.0,23.0,6.98%,0.00%,17,60,41,33,63,73
4995,KO,NIKE OPTICAL,NK5057,NIKE 5057,4717025,NIKE 5057/47/SMOKE/L,AMER,47,SMOKE/L,2023-12,0.0,grey,shiny,1.0,Optical,Nike,Sport,Nike_grey_NK5057,2023-12-01,46,19,44.0,21.0,2.17%,-15.79%,14,90,57,32,78,93
4996,KO,NIKE OPTICAL,NK5057,NIKE 5057,4717025,NIKE 5057/47/SMOKE/L,AMER,47,SMOKE/L,2024-01,1.0,grey,shiny,1.0,Optical,Nike,Sport,Nike_grey_NK5057,2024-01-01,47,16,46.0,19.0,2.13%,18.75%,20,75,35,39,67,67
4997,KO,NIKE OPTICAL,NK5057,NIKE 5057,4717025,NIKE 5057/47/SMOKE/L,AMER,47,SMOKE/L,2024-02,0.0,grey,shiny,1.0,Optical,Nike,Sport,Nike_grey_NK5057,2024-02-01,48,19,45.0,18.0,12.50%,31.58%,0,80,28,40,85,66
4998,KO,NIKE OPTICAL,NK5057,NIKE 5057,4717025,NIKE 5057/47/SMOKE/L,AMER,47,SMOKE/L,2024-03,45.0,grey,shiny,1.0,Optical,Nike,Sport,Nike_grey_NK5057,2024-03-01,54,25,47.0,18.0,85.19%,24.00%,0,63,27,35,30,62
4999,KO,NIKE OPTICAL,NK5057,NIKE 5057,4717025,NIKE 5057/47/SMOKE/L,AMER,47,SMOKE/L,2024-04,55.0,grey,shiny,1.0,Optical,Nike,Sport,Nike_grey_NK5057,2024-04-01,100,31,50.0,20.0,-55.00%,-3.23%,0,63,22,35,81,63
5000,KO,NIKE OPTICAL,NK5057,NIKE 5057,4717025,NIKE 5057/47/SMOKE/L,AMER,47,SMOKE/L,2024-05,215.0,grey,shiny,1.0,Optical,Nike,Sport,Nike_grey_NK5057,2024-05-01,45,30,67.0,25.0,4.44%,6.67%,18,70,18,41,48,57
5001,KO,NIKE OPTICAL,NK5057,NIKE 5057,4717025,NIKE 5057/47/SMOKE/L,AMER,47,SMOKE/L,2024-06,221.0,grey,shiny,1.0,Optical,Nike,Sport,Nike_grey_NK5057,2024-06-01,47,32,66.0,29.0,-2.13%,-9.38%,20,85,21,42,37,60
5002,KO,NIKE OPTICAL,NK5057,NIKE 5057,4717025,NIKE 5057/47/SMOKE/L,AMER,47,SMOKE/L,2024-07,135.0,grey,shiny,1.0,Optical,Nike,Sport,Nike_grey_NK5057,2024-07-01,46,29,64.0,31.0,2.17%,-13.79%,0,80,18,39,70,62
5003,KO,NIKE OPTICAL,NK5057,NIKE 5057,4717025,NIKE 5057/47/SMOKE/L,AMER,47,SMOKE/L,2024-08,133.0,grey,shiny,1.0,Optical,Nike,Sport,Nike_grey_NK5057,2024-08-01,47,25,46.0,30.0,-2.13%,-20.00%,18,75,20,48,63,55
4488,KO,NIKE OPTICAL,NK5036,NIKE 5036,4717034,NIKE 5036/47/Dark Gr,AMER,47,Dark Gr,2023-09,84.0,grey,shiny,0.0,Optical,Nike,Sport,Nike_grey_NK5036,2023-09-01,40,24,41.0,31.0,20.00%,-20.83%,0,65,19,35,78,60
4489,KO,NIKE OPTICAL,NK5036,NIKE 5036,4717034,NIKE 5036/47/Dark Gr,AMER,47,Dark Gr,2023-10,82.0,grey,shiny,0.0,Optical,Nike,Sport,Nike_grey_NK5036,2023-10-01,48,19,40.0,27.0,-10.42%,0.00%,12,70,24,37,63,58
4490,KO,NIKE OPTICAL,NK5036,NIKE 5036,4717034,NIKE 5036/47/Dark Gr,AMER,47,Dark Gr,2023-11,62.0,grey,shiny,0.0,Optical,Nike,Sport,Nike_grey_NK5036,2023-11-01,43,19,42.0,23.0,6.98%,0.00%,17,60,41,33,63,73
4491,KO,NIKE OPTICAL,NK5036,NIKE 5036,4717034,NIKE 5036/47/Dark Gr,AMER,47,Dark Gr,2023-12,80.0,grey,shiny,0.0,Optical,Nike,Sport,Nike_grey_NK5036,2023-12-01,46,19,44.0,21.0,2.17%,-15.79%,14,90,57,32,78,93
4492,KO,NIKE OPTICAL,NK5036,NIKE 5036,4717034,NIKE 5036/47/Dark Gr,AMER,47,Dark Gr,2024-01,92.0,grey,shiny,0.0,Optical,Nike,Sport,Nike_grey_NK5036,2024-01-01,47,16,46.0,19.0,2.13%,18.75%,20,75,35,39,67,67
4493,KO,NIKE OPTICAL,NK5036,NIKE 5036,4717034,NIKE 5036/47/Dark Gr,AMER,47,Dark Gr,2024-02,73.0,grey,shiny,0.0,Optical,Nike,Sport,Nike_grey_NK5036,2024-02-01,48,19,45.0,18.0,12.50%,31.58%,0,80,28,40,85,66
4494,KO,NIKE OPTICAL,NK5036,NIKE 5036,4717034,NIKE 5036/47/Dark Gr,AMER,47,Dark Gr,2024-03,81.0,grey,shiny,0.0,Optical,Nike,Sport,Nike_grey_NK5036,2024-03-01,54,25,47.0,18.0,85.19%,24.00%,0,63,27,35,30,62
4495,KO,NIKE OPTICAL,NK5036,NIKE 5036,4717034,NIKE 5036/47/Dark Gr,AMER,47,Dark Gr,2024-04,83.0,grey,shiny,0.0,Optical,Nike,Sport,Nike_grey_NK5036,2024-04-01,100,31,50.0,20.0,-55.00%,-3.23%,0,63,22,35,81,63
4496,KO,NIKE OPTICAL,NK5036,NIKE 5036,4717034,NIKE 5036/47/Dark Gr,AMER,47,Dark Gr,2024-05,98.0,grey,shiny,0.0,Optical,Nike,Sport,Nike_grey_NK5036,2024-05-01,45,30,67.0,25.0,4.44%,6.67%,18,70,18,41,48,57
4497,KO,NIKE OPTICAL,NK5036,NIKE 5036,4717034,NIKE 5036/47/Dark Gr,AMER,47,Dark Gr,2024-06,45.0,grey,shiny,0.0,Optical,Nike,Sport,Nike_grey_NK5036,2024-06-01,47,32,66.0,29.0,-2.13%,-9.38%,20,85,21,42,37,60
4498,KO,NIKE OPTICAL,NK5036,NIKE 5036,4717034,NIKE 5036/47/Dark Gr,AMER,47,Dark Gr,2024-07,43.0,grey,shiny,0.0,Optical,Nike,Sport,Nike_grey_NK5036,2024-07-01,46,29,64.0,31.0,2.17%,-13.79%,0,80,18,39,70,62
4499,KO,NIKE OPTICAL,NK5036,NIKE 5036,4717034,NIKE 5036/47/Dark Gr,AMER,47,Dark Gr,2024-08,51.0,grey,shiny,0.0,Optical,Nike,Sport,Nike_grey_NK5036,2024-08-01,47,25,46.0,30.0,-2.13%,-20.00%,18,75,20,48,63,55
5016,KO,NIKE OPTICAL,NK5057,NIKE 5057,4717239,NIKE 5057/47/DARK TO,AMER,47,DARK TO,2023-09,0.0,tortoise,shiny,0.0,Optical,Nike,Sport,Nike_tortoise_NK5057,2023-09-01,40,24,41.0,31.0,20.00%,-20.83%,0,65,19,35,78,60
5017,KO,NIKE OPTICAL,NK5057,NIKE 5057,4717239,NIKE 5057/47/DARK TO,AMER,47,DARK TO,2023-10,0.0,tortoise,shiny,0.0,Optical,Nike,Sport,Nike_tortoise_NK5057,2023-10-01,48,19,40.0,27.0,-10.42%,0.00%,12,70,24,37,63,58
5018,KO,NIKE OPTICAL,NK5057,NIKE 5057,4717239,NIKE 5057/47/DARK TO,AMER,47,DARK TO,2023-11,0.0,tortoise,shiny,0.0,Optical,Nike,Sport,Nike_tortoise_NK5057,2023-11-01,43,19,42.0,23.0,6.98%,0.00%,17,60,41,33,63,73
5019,KO,NIKE OPTICAL,NK5057,NIKE 5057,4717239,NIKE 5057/47/DARK TO,AMER,47,DARK TO,2023-12,0.0,tortoise,shiny,0.0,Optical,Nike,Sport,Nike_tortoise_NK5057,2023-12-01,46,19,44.0,21.0,2.17%,-15.79%,14,90,57,32,78,93
5020,KO,NIKE OPTICAL,NK5057,NIKE 5057,4717239,NIKE 5057/47/DARK TO,AMER,47,DARK TO,2024-01,0.0,tortoise,shiny,0.0,Optical,Nike,Sport,Nike_tortoise_NK5057,2024-01-01,47,16,46.0,19.0,2.13%,18.75%,20,75,35,39,67,67
5021,KO,NIKE OPTICAL,NK5057,NIKE 5057,4717239,NIKE 5057/47/DARK TO,AMER,47,DARK TO,2024-02,0.0,tortoise,shiny,0.0,Optical,Nike,Sport,Nike_tortoise_NK5057,2024-02-01,48,19,45.0,18.0,12.50%,31.58%,0,80,28,40,85,66
5022,KO,NIKE OPTICAL,NK5057,NIKE 5057,4717239,NIKE 5057/47/DARK TO,AMER,47,DARK TO,2024-03,0.0,tortoise,shiny,0.0,Optical,Nike,Sport,Nike_tortoise_NK5057,2024-03-01,54,25,47.0,18.0,85.19%,24.00%,0,63,27,35,30,62
5023,KO,NIKE OPTICAL,NK5057,NIKE 5057,4717239,NIKE 5057/47/DARK TO,AMER,47,DARK TO,2024-04,13.0,tortoise,shiny,0.0,Optical,Nike,Sport,Nike_tortoise_NK5057,2024-04-01,100,31,50.0,20.0,-55.00%,-3.23%,0,63,22,35,81,63
5024,KO,NIKE OPTICAL,NK5057,NIKE 5057,4717239,NIKE 5057/47/DARK TO,AMER,47,DARK TO,2024-05,55.0,tortoise,shiny,0.0,Optical,Nike,Sport,Nike_tortoise_NK5057,2024-05-01,45,30,67.0,25.0,4.44%,6.67%,18,70,18,41,48,57
5025,KO,NIKE OPTICAL,NK5057,NIKE 5057,4717239,NIKE 5057/47/DARK TO,AMER,47,DARK TO,2024-06,52.0,tortoise,shiny,0.0,Optical,Nike,Sport,Nike_tortoise_NK5057,2024-06-01,47,32,66.0,29.0,-2.13%,-9.38%,20,85,21,42,37,60
5026,KO,NIKE OPTICAL,NK5057,NIKE 5057,4717239,NIKE 5057/47/DARK TO,AMER,47,DARK TO,2024-07,33.0,tortoise,shiny,0.0,Optical,Nike,Sport,Nike_tortoise_NK5057,2024-07-01,46,29,64.0,31.0,2.17%,-13.79%,0,80,18,39,70,62
5027,KO,NIKE OPTICAL,NK5057,NIKE 5057,4717239,NIKE 5057/47/DARK TO,AMER,47,DARK TO,2024-08,31.0,tortoise,shiny,0.0,Optical,Nike,Sport,Nike_tortoise_NK5057,2024-08-01,47,25,46.0,30.0,-2.13%,-20.00%,18,75,20,48,63,55
5040,KO,NIKE OPTICAL,NK5057,NIKE 5057,4717415,NIKE 5057/47/OBSIDIA,AMER,47,OBSIDIA,2023-09,0.0,black,shiny,0.0,Optical,Nike,Sport,Nike_black_NK5057,2023-09-01,40,24,41.0,31.0,20.00%,-20.83%,0,65,19,35,78,60
5041,KO,NIKE OPTICAL,NK5057,NIKE 5057,4717415,NIKE 5057/47/OBSIDIA,AMER,47,OBSIDIA,2023-10,0.0,black,shiny,0.0,Optical,Nike,Sport,Nike_black_NK5057,2023-10-01,48,19,40.0,27.0,-10.42%,0.00%,12,70,24,37,63,58
5042,KO,NIKE OPTICAL,NK5057,NIKE 5057,4717415,NIKE 5057/47/OBSIDIA,AMER,47,OBSIDIA,2023-11,0.0,black,shiny,0.0,Optical,Nike,Sport,Nike_black_NK5057,2023-11-01,43,19,42.0,23.0,6.98%,0.00%,17,60,41,33,63,73
5043,KO,NIKE OPTICAL,NK5057,NIKE 5057,4717415,NIKE 5057/47/OBSIDIA,AMER,47,OBSIDIA,2023-12,0.0,black,shiny,0.0,Optical,Nike,Sport,Nike_black_NK5057,2023-12-01,46,19,44.0,21.0,2.17%,-15.79%,14,90,57,32,78,93
5044,KO,NIKE OPTICAL,NK5057,NIKE 5057,4717415,NIKE 5057/47/OBSIDIA,AMER,47,OBSIDIA,2024-01,1.0,black,shiny,0.0,Optical,Nike,Sport,Nike_black_NK5057,2024-01-01,47,16,46.0,19.0,2.13%,18.75%,20,75,35,39,67,67
5045,KO,NIKE OPTICAL,NK5057,NIKE 5057,4717415,NIKE 5057/47/OBSIDIA,AMER,47,OBSIDIA,2024-02,0.0,black,shiny,0.0,Optical,Nike,Sport,Nike_black_NK5057,2024-02-01,48,19,45.0,18.0,12.50%,31.58%,0,80,28,40,85,66
5046,KO,NIKE OPTICAL,NK5057,NIKE 5057,4717415,NIKE 5057/47/OBSIDIA,AMER,47,OBSIDIA,2024-03,51.0,black,shiny,0.0,Optical,Nike,Sport,Nike_black_NK5057,2024-03-01,54,25,47.0,18.0,85.19%,24.00%,0,63,27,35,30,62
5047,KO,NIKE OPTICAL,NK5057,NIKE 5057,4717415,NIKE 5057/47/OBSIDIA,AMER,47,OBSIDIA,2024-04,49.0,black,shiny,0.0,Optical,Nike,Sport,Nike_black_NK5057,2024-04-01,100,31,50.0,20.0,-55.00%,-3.23%,0,63,22,35,81,63
5048,KO,NIKE OPTICAL,NK5057,NIKE 5057,4717415,NIKE 5057/47/OBSIDIA,AMER,47,OBSIDIA,2024-05,190.0,black,shiny,0.0,Optical,Nike,Sport,Nike_black_NK5057,2024-05-01,45,30,67.0,25.0,4.44%,6.67%,18,70,18,41,48,57
5049,KO,NIKE OPTICAL,NK5057,NIKE 5057,4717415,NIKE 5057/47/OBSIDIA,AMER,47,OBSIDIA,2024-06,203.0,black,shiny,0.0,Optical,Nike,Sport,Nike_black_NK5057,2024-06-01,47,32,66.0,29.0,-2.13%,-9.38%,20,85,21,42,37,60
5050,KO,NIKE OPTICAL,NK5057,NIKE 5057,4717415,NIKE 5057/47/OBSIDIA,AMER,47,OBSIDIA,2024-07,131.0,black,shiny,0.0,Optical,Nike,Sport,Nike_black_NK5057,2024-07-01,46,29,64.0,31.0,2.17%,-13.79%,0,80,18,39,70,62
5051,KO,NIKE OPTICAL,NK5057,NIKE 5057,4717415,NIKE 5057/47/OBSIDIA,AMER,47,OBSIDIA,2024-08,104.0,black,shiny,0.0,Optical,Nike,Sport,Nike_black_NK5057,2024-08-01,47,25,46.0,30.0,-2.13%,-20.00%,18,75,20,48,63,55
5064,KO,NIKE OPTICAL,NK5057,NIKE 5057,4717614,NIKE 5057/47/BURGUND,AMER,47,BURGUND,2023-09,0.0,red,shiny,0.0,Optical,Nike,Sport,Nike_red_NK5057,2023-09-01,40,24,41.0,31.0,20.00%,-20.83%,0,65,19,35,78,60
5065,KO,NIKE OPTICAL,NK5057,NIKE 5057,4717614,NIKE 5057/47/BURGUND,AMER,47,BURGUND,2023-10,0.0,red,shiny,0.0,Optical,Nike,Sport,Nike_red_NK5057,2023-10-01,48,19,40.0,27.0,-10.42%,0.00%,12,70,24,37,63,58
5066,KO,NIKE OPTICAL,NK5057,NIKE 5057,4717614,NIKE 5057/47/BURGUND,AMER,47,BURGUND,2023-11,0.0,red,shiny,0.0,Optical,Nike,Sport,Nike_red_NK5057,2023-11-01,43,19,42.0,23.0,6.98%,0.00%,17,60,41,33,63,73
5067,KO,NIKE OPTICAL,NK5057,NIKE 5057,4717614,NIKE 5057/47/BURGUND,AMER,47,BURGUND,2023-12,0.0,red,shiny,0.0,Optical,Nike,Sport,Nike_red_NK5057,2023-12-01,46,19,44.0,21.0,2.17%,-15.79%,14,90,57,32,78,93
